100,2015,118,1550,22.217,31.836,1.6708,253.95,.31432,579.33,181.18,327.28,-1.1005,-.12832,9999,213.86,804.53,581.1,0
100,2015,118,1600,22.223,31.526,2.45,257.6,.3218,642,194.49,334.32,-1.1259,-.13273,9999,237.29,878.4,638.29,0
100,2015,118,1610,22.091,32.117,2.0979,259.24,.28531,684.44,196.76,335.35,-1.1366,-.13466,9999,256.38,941.76,681.04,0
100,2015,118,1620,22.537,31.382,1.8708,257.26,.28899,597.91,170.72,332.4,-1.0155,-.13163,9999,221.7,821.69,593.89,0
100,2015,118,1630,22.691,31.935,1.9229,259.52,.27563,618.05,175.38,337.99,-.97741,-.1319,9999,231.63,846.44,614.68,0
100,2015,118,1640,22.176,32.291,2.0687,250.87,.32675,283.5,119.34,328.78,-.62531,-.07865,9999,99.508,390.5,279.78,0
100,2015,118,1650,20.675,33.984,2.2813,265.83,.28937,147.15,120.57,336.79,-.44235,-.04774,9999,52.127,212.24,147,0
100,2015,118,1700,20.876,35.121,2.0833,288.66,.22989,398.14,180.93,361.7,-.58226,-.07202,9999,157.95,549.5,400.34,0
100,2015,118,1710,21.277,35.222,3.1062,257.54,.31126,444.04,154.87,343.14,-.63579,-.07892,9999,168.72,605.16,444.16,0
100,2015,118,1720,20.856,35.855,2.6875,268.25,.27431,302.79,101.46,323.62,-.49864,-.06154,9999,112.53,421.13,301.64,0
100,2015,118,1730,20.518,37.044,2.5667,262.96,.28882,338.94,109.4,323.85,-.49891,-.06374,9999,126.19,466.16,335.61,0
100,2015,118,1740,20.409,37.871,2.1667,266.31,.26697,125.32,72.247,320.06,-.34632,-.03753,9999,39.185,184.53,123.82,0
100,2015,118,1750,19.558,39.34,2.2833,251.74,.34422,81.055,68.771,321.49,-.26298,-.03311,9999,26.326,125.17,82.331,0
100,2015,118,1800,19.148,40.904,2.55,262.05,.28126,90.367,77.586,331.76,-.21496,-.03311,9999,31.845,136.73,91.316,0
100,2015,118,1810,18.869,42.729,2.6042,261.72,.28764,68.689,58.724,326.73,-.17716,-.03311,9999,22.904,104.94,69.667,0
100,2015,118,1820,18.801,43.717,1.9771,254.13,.33045,81.297,68.388,340.35,-.13246,-.03311,9999,38.661,137.42,100.98,0
100,2015,118,1830,19.286,43.708,2.1917,262.54,.2729,107.69,70.605,337.51,-.1239,-.03311,9999,57.894,183.48,142.46,0
100,2015,118,1840,19.018,44.436,2.6667,264.92,.28392,90.214,63.432,339.41,-.08196,-.03311,9999,39.571,134.08,109.25,0
100,2015,118,1850,18.783,44.554,2.1146,265.53,.27514,34.526,28.143,317.61,-.05823,-.02925,9999,10.045,54.058,32.197,0
100,2015,118,1900,18.428,45.671,1.5854,254.83,.31316,24.821,17.494,310.03,-.03367,-.02594,9999,6.54,42.496,18.889,0
100,2015,118,1910,17.958,47.128,1.7333,262.83,.27423,11.428,10.732,309.13,-.03284,-.02042,9999,3.6149,22.986,10.333,0
100,2015,118,1920,17.45,49.081,1.8896,261.02,.30592,4.1117,5.5575,306.75,-.0207,-.01573,9999,2.925,7.5885,4.0782,0
100,2015,118,1930,16.936,50.813,2.4875,262.74,.28626,1.6326,3.34,309.98,-.00166,-.01407,9999,.19316,2.2352,1.0732,0
100,2015,118,1940,16.6,52.169,2.2354,272.49,.24791,.03023,2.7103,313.57,.00083,-.00745,9999,-.41392,1.159,-.24531,0
100,2015,118,1950,16.352,53.127,2.5187,267.11,.27384,0,2.7924,314.76,.00442,-.01242,9999,-.96582,-.33114,-1.0119,0
100,2015,118,2000,16.085,54.031,2.7625,271.66,.25895,-.03023,2.9293,306.94,.00221,-.00938,9999,-1.159,.05519,-.95057,0
100,2015,118,2010,15.808,54.853,2.9708,266.64,.24721,-.06047,3.2852,300.12,.00193,-.01214,9999,-1.0486,0,-.98123,0
100,2015,118,2020,15.516,55.841,2.7792,259.68,.30096,-.06047,3.0388,298.18,.00166,-.00883,9999,-.99342,.5795,-.76659,0
100,2015,118,2030,15.243,56.847,3.2687,276.31,.22545,0,2.7377,296.45,.00166,-.00966,9999,-.88303,-.0276,-.64393,0
100,2015,118,2040,14.98,57.923,2.6812,267.55,.27274,-.0907,2.8472,295.49,.00304,-.01076,9999,-.91063,.30354,-.95056,0
100,2015,118,2050,14.676,59.189,3.0625,279.33,.21042,-.03023,3.121,293.57,.00166,-.01463,9999,-1.0762,.27595,-.88924,0
100,2015,118,2100,14.384,60.68,2.75,277.82,.22602,-.03023,3.0936,291.9,.00193,-.00966,9999,-1.2142,.16557,-.85857,0
100,2015,118,2110,14.134,61.998,3.0125,283.54,.1871,-.06047,3.2031,290.44,.00276,-.00966,9999,-.77266,-.19317,-.5826,0
100,2015,118,2120,13.808,63.643,3.1104,290.79,.12425,-.0907,2.7925,288.98,.00276,-.01463,9999,-1.3798,-.13798,-.73593,0
100,2015,118,2130,13.559,65.092,3.0458,291.48,.14801,-.0907,2.2175,288.01,.00331,-.00938,9999,-.71747,.66228,-.6746,0
100,2015,118,2140,13.374,66.115,3.4458,289.13,.17568,0,.57492,287.16,.00276,-.00717,9999,-.99342,1.3797,-.39863,0
